ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_l0_g2_r0, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, send_bit_count, port3, Accumulator, 2612521133, 0, 252488, 144098112, 597, 360, 3432
rtr_l0_g2_r0, send_packet_count, port3, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l0_g2_r0, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, idle_time, port3, Accumulator, 2612521133, 0, 2609553875, 17623208460076337, 598, 110405, 18759469
rtr_l0_g2_r0, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, xbar_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g2_r0, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic6:rtrLink:networkIF, packet_latency, , Accumulator, 2612521133, 0, 274031, 124794691, 603, 284, 462
nic6:rtrLink:networkIF, send_bit_count, , Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
nic6:rtrLink:networkIF, output_port_stalls, , Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic6:rtrLink:networkIF, idle_time, , Accumulator, 2612521133, 0, 2265102413, 13472039493754575, 604, 2672, 17820936
nic7:rtrLink:networkIF, packet_latency, , Accumulator, 2612521133, 0, 273138, 124519046, 603, 111, 458
nic7:rtrLink:networkIF, send_bit_count, , Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
nic7:rtrLink:networkIF, output_port_stalls, , Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic7:rtrLink:networkIF, idle_time, , Accumulator, 2612521133, 0, 1927020413, 9474895875729771, 605, 78133, 15333336
rtr_l0_g3_r0, send_bit_count, port0, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l0_g3_r0, send_packet_count, port0, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g3_r0, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, idle_time, port0, Accumulator, 2612521133, 0, 2609533880, 17614981338170392, 602, 121601, 18682669
rtr_l0_g3_r0, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, send_bit_count, port1, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l0_g3_r0, send_packet_count, port1, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g3_r0, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, idle_time, port1, Accumulator, 2612521133, 0, 2609533880, 13507043582791538, 604, 122402, 16194669
rtr_l0_g3_r0, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, send_bit_count, port2, Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
rtr_l0_g3_r0, send_packet_count, port2, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g3_r0, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, idle_time, port2, Accumulator, 2612521133, 0, 2609525882, 16371652251509412, 604, 4269, 18218669
rtr_l0_g3_r0, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, send_bit_count, port3, Accumulator, 2612521133, 0, 252488, 144098112, 597, 360, 3432
rtr_l0_g3_r0, send_packet_count, port3, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l0_g3_r0, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, idle_time, port3, Accumulator, 2612521133, 0, 2609553875, 16359193077538737, 598, 4269, 18183469
rtr_l0_g3_r0, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, xbar_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g3_r0, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, send_bit_count, port0, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l1_g1_r0, send_packet_count, port0, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l1_g1_r0, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, idle_time, port0, Accumulator, 2612521133, 0, 2609533880, 17606125173263186, 603, 82402, 18682669
rtr_l1_g1_r0, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, send_bit_count, port1, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l1_g1_r0, send_packet_count, port1, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l1_g1_r0, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, idle_time, port1, Accumulator, 2612521133, 0, 2609533880, 17615153735200792, 602, 121601, 18682669
rtr_l1_g1_r0, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, send_bit_count, port2, Accumulator, 2612521133, 0, 178952, 115135040, 409, 360, 3432
rtr_l1_g1_r0, send_packet_count, port2, Accumulator, 2612521133, 0, 409, 409, 409, 1, 1
rtr_l1_g1_r0, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, idle_time, port2, Accumulator, 2612521133, 0, 2610426990, 31432839077282656, 410, 109605, 30083469
rtr_l1_g1_r0, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, send_bit_count, port3, Accumulator, 2612521133, 0, 326816, 173159680, 788, 360, 3432
rtr_l1_g1_r0, send_packet_count, port3, Accumulator, 2612521133, 0, 788, 788, 788, 1, 1
rtr_l1_g1_r0, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, idle_time, port3, Accumulator, 2612521133, 0, 2608672762, 17062855686720866, 788, 53601, 18672269
rtr_l1_g1_r0, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, xbar_stalls, port1, Accumulator, 2612521133, 0, 4, 4, 4, 1, 1
rtr_l1_g1_r0, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r0, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, send_bit_count, port0, Accumulator, 2612521133, 0, 251848, 143268672, 597, 360, 3432
rtr_l1_g1_r1, send_packet_count, port0, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l1_g1_r1, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, idle_time, port0, Accumulator, 2612521133, 0, 2609561873, 17663932736516511, 597, 108003, 18682669
rtr_l1_g1_r1, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, send_bit_count, port1, Accumulator, 2612521133, 0, 251848, 143268672, 597, 360, 3432
rtr_l1_g1_r1, send_packet_count, port1, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
